query-id	corpus-id	score
22	h7l7kltn	0.56
22	kg7lleem	0.56
22	uu7hf4ra	0.56
22	w9iauyex	0.56
22	z3rpoqao	0.56
22	5fp5pp9d	0.56
22	aq938nbq	0.56
22	2vgaiisl	0.56
22	4me7664q	0.56
22	5367d55r	0.56
22	ter67nri	0.56
22	def17lur	0.56
22	9lissxsy	0.56
22	crvb0zun	0.56
22	zysy9izi	0.56
22	5ql7876p	0.56
22	ijtz50ut	0.55
22	5f2mmhlm	0.55
22	ts4cn0qc	0.55
22	i2rbfnvz	0.55
22	btiy6jhr	0.55
22	0kss5r7u	0.55
22	x9qxnybj	0.55
22	t33cp9li	0.55
22	13akn7dm	0.55
22	ptnmtvzj	0.55
22	7k36owrf	0.55
22	lah9mlkq	0.55
22	3114rz8f	0.55
22	y4r9nfu9	0.55
22	jjdr14fe	0.55
22	pvoe8enz	0.55
22	vpodtbjk	0.55
22	w90eitw9	0.55
22	nzjz0q8b	0.55
22	oxc6nzee	0.55
22	hcfoj5l1	0.55
22	aavsl9bh	0.55
22	j5bepvvw	0.55
22	ifamg1ix	0.55
22	smkpp89u	0.55
22	i9ag55vl	0.55
22	ky96gf36	0.55
22	3e4mn5a8	0.55
22	ysyqai97	0.55
22	ayi928ct	0.55
22	n2c2typl	0.55
22	ij4u980v	0.55
22	tkbctdyj	0.55
22	str19r9a	0.55
22	jamd5ubd	0.55
22	8vokul5u	0.55
22	j1sgaido	0.55
22	bzc7luwj	0.55
22	hq4jb2wy	0.55
22	go9d6k2o	0.55
22	8l6ehcu6	0.54
22	qnf8o5br	0.54
22	sbswy7el	0.54
22	48qq1f78	0.54
22	wenp9sgs	0.54
22	1mwf49bw	0.54
22	p0fwmnn3	0.54
22	3hh2r4vc	0.54
22	v7edybz4	0.54
22	0848vz0q	0.54
22	23ve243h	0.54
22	46evycyn	0.54
22	yzr7ifbj	0.54
22	57xbwll9	0.54
22	iik3mpmw	0.54
22	gyq6cpc9	0.54
22	cq276tj8	0.54
22	n4v4n8d1	0.54
22	rhvv3l0l	0.54
22	ynel6ore	0.54
22	m5ji2gu4	0.54
22	sa44s4nc	0.54
22	2054tkb7	0.54
22	7ru6tapp	0.54
22	l4y7df2f	0.54
22	92ipp5ge	0.54
22	h0vmnxgc	0.54
22	hhgk71mw	0.54
22	byq9xghc	0.54
22	zvvdqk4b	0.54
22	zndtddty	0.54
22	urpianz6	0.54
22	z9a54f6g	0.54
22	4ywt0yqn	0.54
22	qzv030tr	0.54
22	mnta55wf	0.54
22	v5pcpss9	0.54
22	gwoy84v5	0.54
22	ggweno1m	0.54
22	bp6st31f	0.54
22	8n4cnfiw	0.54
22	3pxc5wot	0.54
22	yyinuqgv	0.54
22	tdxrx9se	0.54
22	zi98dq1v	0.54
22	h5rewhil	0.54
22	52kqp9yw	0.54
22	r4e4tg7r	0.54
22	al7ao2o3	0.54
22	u42iq0jk	0.54
22	g4jlg9pw	0.54
22	2mgv9j6n	0.54
22	mwj2qby4	0.54
22	0t9ok1jb	0.54
22	a2cqw8kg	0.54
22	mh8rgbo1	0.54
22	d677ef8l	0.54
22	jjb20xa1	0.54
22	in363ryr	0.54
22	a4d0h6iz	0.54
22	gkezw545	0.53
22	l3ix6vm3	0.53
22	9ntusgd8	0.53
22	hnm54k4r	0.53
22	9mact9br	0.53
22	wdw8omlo	0.53
22	u6ussgyb	0.53
22	38699x1n	0.53
22	g5shtcs5	0.53
22	a66sszp2	0.53
22	f7s8s770	0.53
22	ibro3l4r	0.53
22	q82gkygd	0.53
22	3olubeow	0.53
22	nrdiqees	0.53
22	wywhmeow	0.53
22	vwjh0xv0	0.53
22	bsgqsdbx	0.53
22	kfbb80bj	0.53
22	3xw4qjoy	0.53
22	e2zyplbi	0.53
22	9sx2jrit	0.53
22	1xnfkbxu	0.53
22	jsah6vle	0.53
22	a4fce66l	0.53
22	j8cz0wx5	0.53
22	k36rymkv	0.53
22	etaa9a1v	0.53
22	r8gyi3dn	0.53
22	r55fe25x	0.53
22	r5a46n9a	0.53
22	cuv5xxoj	0.53
22	08xv22bc	0.53
22	ipyhofye	0.53
22	4obggisp	0.53
22	h1mo3bs8	0.53
22	yf7ypoh1	0.53
22	8heicyda	0.53
22	vo5flv2j	0.53
22	ylyzmwcn	0.53
22	9819n3zf	0.53
22	gtno1kib	0.53
22	ii6ih2r0	0.53
22	viy8flxm	0.53
22	gargtae0	0.53
22	9kejc7ed	0.53
22	86blwq0z	0.53
22	tlrt17m4	0.53
22	lzaxzuwe	0.53
22	h1wycwxc	0.53
22	u2bx4ty4	0.53
22	qgyokrsr	0.53
22	o16kpx9s	0.53
22	nsp2t0i6	0.53
22	qxdakdk0	0.53
22	8efdzlc0	0.53
22	zkz8e1vd	0.53
22	h1irh7sj	0.53
22	hit7rs6q	0.53
22	psdq17k5	0.53
22	tcvqzk3k	0.53
22	12sakknb	0.53
22	8z0ti0dx	0.53
22	tepz74ow	0.53
22	fetazhty	0.53
22	zzpw375i	0.53
22	9ieyip27	0.53
22	846vqdz7	0.53
22	p4q64ksa	0.53
22	e6qbi08l	0.53
22	dmrtsxik	0.53
22	rllkebgc	0.53
22	yhcd0hx3	0.53
22	6lnmyv5c	0.53
22	jtv1jj2z	0.53
22	zp797vmd	0.53
22	tup65ch6	0.53
22	zqh6euc7	0.53
22	elzyoefa	0.53
22	iikfcc4y	0.53
22	8rmqg4rf	0.53
22	ngwrfhbl	0.53
22	2g0zq9dh	0.53
22	ou7hpqjd	0.52
22	0udqwhx8	0.52
22	8hvv7gsm	0.52
22	tovfd9lw	0.52
22	m5h19hy6	0.52
22	b31mzs3b	0.52
22	ko7segrx	0.52
22	bkntg9y0	0.52
22	17hyh3n5	0.52
22	4l0sez1g	0.52
22	000tfenb	0.52
22	08zf7161	0.52
22	fs3kasu8	0.52
22	vspsuu0y	0.52
22	k7v15131	0.52
22	zhdjtv4j	0.52
22	8g6julo6	0.52
22	vjrf6y70	0.52
22	gez2lawv	0.52
22	gxxv6kmj	0.52
22	cra6e5w7	0.52
22	ms6zrrnd	0.52
22	wwqak675	0.52
22	0x02bmti	0.52
22	lgze4zex	0.52
22	kg0agjee	0.52
22	yev38f0k	0.52
22	yysu5osg	0.52
22	16ofs0pu	0.52
22	6sf5xepa	0.52
22	9ucrgpib	0.52
22	j87f340t	0.52
22	pzycilw2	0.52
22	dqjwcm0i	0.52
22	h2gc578k	0.52
22	v9suydte	0.52
22	yorqoyn9	0.52
22	w6bk2x1n	0.52
22	vw07dywk	0.52
22	5w194etz	0.52
22	gw46jmy4	0.52
22	63c9dt8a	0.52
22	heh7esdt	0.52
22	xgwmda8e	0.52
22	z0qzgu5m	0.52
22	3t1tvlye	0.52
22	p2bdzs7b	0.52
22	kbowtjon	0.52
22	wicc796j	0.52
22	2zaxn6tq	0.52
22	0seurnlu	0.52
22	w3i4h93b	0.52
22	exy69neu	0.52
22	4br9oth9	0.52
22	p6dffijl	0.52
22	lv5w32p1	0.52
22	odlnc8su	0.52
22	a4wnrhxa	0.52
22	afqhws4a	0.52
22	b4gfbenh	0.52
22	y3juawja	0.52
22	e2agtvvu	0.52
22	du6l831u	0.52
22	285ud8gh	0.52
22	01x3z3fn	0.52
22	3pxo0j42	0.52
22	4rgwfmht	0.52
22	xru8knb8	0.52
22	iq1bxo0s	0.52
22	xsgxd5sy	0.52
22	awgyxn3t	0.52
22	mlkxcn5k	0.52
22	hjyxkm4i	0.52
22	nazl2e97	0.52
22	51e8a6lz	0.52
22	skk4c3a5	0.52
22	d7g0pbj4	0.52
22	j6a9t2m0	0.52
22	fw5qrkpo	0.52
22	hicqy5sj	0.52
22	tdjkkeh2	0.52
22	733c0biq	0.52
22	rfmnpvwq	0.52
22	oivlsdrg	0.52
22	4qlwf00l	0.52
22	c3poqb7q	0.52
22	6shr9ler	0.52
22	m4y1hyf0	0.52
22	gf9wripj	0.52
22	i5djwl8k	0.52
22	up929iw0	0.52
22	ou8lm4yl	0.52
22	8uce91md	0.52
22	clpszny0	0.52
22	n2abv3ub	0.52
22	l1mht2qu	0.52
22	eiulendi	0.52
22	qfvlbsse	0.52
22	r8st8zjt	0.52
22	jrfkd019	0.52
22	9309aig5	0.52
22	tph5n7ak	0.52
22	hqech99b	0.52
22	2v2r0dxs	0.52
22	r7kn0qks	0.52
22	etqlqmmm	0.52
22	8rl0y45s	0.52
22	6qsk6mij	0.52
22	0cbjg2dc	0.52
22	kytnsrkq	0.52
22	5rsxnrdr	0.51
22	fxsxg2yn	0.51
22	tptuwi53	0.51
22	zjn5inyl	0.51
22	p84gm5nt	0.51
22	1nxfh9yt	0.51
22	s41icfzf	0.51
22	v1wt5t7m	0.51
22	a3tpv96i	0.51
22	mur7txck	0.51
22	k9iajixq	0.51
22	eiobmxp2	0.51
22	8oa5gkrp	0.51
22	ygx3hg7n	0.51
22	m2lq1qnp	0.51
22	iw5xmpoq	0.51
22	jt8i703w	0.51
22	7j4gbmf7	0.51
22	9uj8s19h	0.51
22	vxzokwcu	0.51
22	5y5k7xox	0.51
22	gzc72bdy	0.51
22	xz2hnym0	0.51
22	ok62havd	0.51
22	0nhgxoim	0.51
22	nzpkxe4l	0.51
22	wjunk1j1	0.51
22	8giv33cp	0.51
22	uwxk1o6d	0.51
22	endj1wjv	0.51
22	qmcw42pw	0.51
22	erdcvj30	0.51
22	59j1m2tm	0.51
22	ale9el74	0.51
22	i073l1ww	0.51
22	wxiomh5f	0.51
22	w1quh4fx	0.51
22	h26zms3f	0.51
22	7xc47la7	0.51
22	4e49s1ug	0.51
22	m400cal3	0.51
22	mu73bu7u	0.51
22	47xgg1f8	0.51
22	hechmemo	0.51
22	5mwyzzz8	0.51
22	dtpzf7pc	0.51
22	fmymklz6	0.51
22	l40d82vq	0.51
22	rzy6nv0p	0.51
22	7w19xxlq	0.51
22	bxwcixd7	0.51
22	zubsyqag	0.51
22	0dp28rsd	0.51
22	w3n5w4sq	0.51
22	w7ciuyno	0.51
22	rh9fpr0w	0.51
22	fpb2iikj	0.51
22	5owvb04x	0.51
22	3rdbdnpg	0.51
22	fwf5j4ex	0.51
22	eqfz0wpm	0.51
22	653viyaq	0.51
22	vcl2zair	0.51
22	nbelxusn	0.51
22	3evttl1u	0.51
22	0mzoti1m	0.51
22	73qgx58i	0.51
22	9erqp86r	0.51
22	a8l7yvwv	0.51
22	ao3rr3lv	0.51
22	xj729b2d	0.51
22	q9tp1hd6	0.51
22	c70kb6vb	0.51
22	bsz2lda6	0.51
22	wjad5q9q	0.51
22	q8mht4jd	0.51
22	24wyajfj	0.51
22	d7j64rju	0.51
22	ugppoay3	0.51
22	lhzcm4bt	0.51
22	mettlmhz	0.51
22	ee9g51v2	0.51
22	hvy9ukhh	0.51
22	q0hupvz2	0.51
22	wxhbwcfr	0.51
22	xj02160p	0.51
22	ur7tu7g1	0.51
22	axok2ddc	0.51
22	m40kwgcg	0.51
22	kol2c721	0.51
22	bzldjzp3	0.51
22	ailr08y5	0.51
22	qt4yowyu	0.51
22	kw6w37da	0.51
22	k289uzgd	0.51
22	3ijc6y3w	0.51
22	8anqfkmo	0.51
22	42pyo6gi	0.51
22	hpot7mwk	0.51
22	6tcwu832	0.51
22	g9z4cxtl	0.51
22	tgrl1d24	0.51
22	2w68g7cv	0.51
22	15zj660u	0.51
22	p3okzo8n	0.51
22	uiy0hrrg	0.51
22	s4pyk264	0.51
22	wqqttub5	0.51
22	0buf3501	0.51
22	yqta922z	0.51
22	ez28qx89	0.51
22	9v4uqsun	0.51
22	vw8be01j	0.51
22	xn7kd6q8	0.51
22	txvx5fy5	0.51
22	n4najc74	0.51
22	wya9owt1	0.51
22	zio8yhuy	0.51
22	hn9fj8h8	0.51
22	nsnvm97l	0.51
22	faila0ps	0.51
22	5yt1cgkx	0.51
22	3qs8mnf1	0.51
22	hr70o8r6	0.51
22	vndydx85	0.51
22	628fqvgq	0.51
22	opra4r47	0.51
22	byd74i6a	0.51
22	k5uq1x68	0.51
22	e3t1f0rt	0.51
22	olt3mipu	0.51
22	uf1ao1x1	0.51
22	y5ymb36i	0.51
22	gtzc69lc	0.51
22	13weny1n	0.51
22	6rrs2qsq	0.51
22	x08amzk4	0.51
22	64ugdvfe	0.51
22	ajlpb9li	0.51
22	a0dpwsuf	0.51
22	igjknls2	0.51
22	q41plzqq	0.51
22	pp7w0ikh	0.51
22	0dfos8a2	0.5
22	fg0lcl64	0.5
22	m0w8804y	0.5
22	nztnxj1c	0.5
22	x9nt5d09	0.5
22	02n30zc5	0.5
22	hgbewl8j	0.5
22	r0peje13	0.5
22	jiydfsu0	0.5
22	dop8knqn	0.5
22	dk565p80	0.5
22	xgp2vx6o	0.5
22	ygld2n66	0.5
22	n0actmsc	0.5
22	vyayyk50	0.5
22	z82u8dik	0.5
22	5way0sxn	0.5
22	a1y01vdv	0.5
22	ocumshnh	0.5
22	w32i3vbr	0.5
22	kqaubsuz	0.5
22	p5cb6idp	0.5
22	we4kfb8u	0.5
22	3wvcuboc	0.5
22	w5bpoms2	0.5
22	dvfeosgt	0.5
22	tjt1wgml	0.5
22	2gn0csbd	0.5
22	7euuk8bl	0.5
22	3hf4uo6w	0.5
22	mjjjciff	0.5
22	8g130j3k	0.5
22	1gkq4e87	0.5
22	6q90bayx	0.5
22	ywusapij	0.5
22	56zhxd6e	0.5
22	mhcy53fk	0.5
22	ncxe5dr2	0.5
22	k2q9ziks	0.5
22	d2f994mb	0.5
22	obhrbxu4	0.5
22	xzbt7ncy	0.5
22	eyf2dogw	0.5
22	zo2llmg8	0.5
22	42jmlihu	0.5
22	8ij8b3w3	0.5
22	trxdo51l	0.5
22	7htfxqno	0.5
22	k3wkb1gn	0.5
22	78w8iqon	0.5
22	kzio06pl	0.5
22	rgrt6e6r	0.5
22	kxx3szjq	0.5
22	2yjuf053	0.5
22	8nkrvo65	0.5
22	jp7xcl96	0.5
22	94xxzksq	0.5
22	tasbdhs1	0.5
22	i3nz5bvs	0.5
22	anen3dor	0.5
22	9efi8hf9	0.5
22	bygnotrl	0.5
22	wajt5xe0	0.5
22	eu3rry7p	0.5
22	x64zft78	0.5
22	fbqqfot9	0.5
22	w2lfveub	0.5
22	ssexom3j	0.5
22	uv8xqhlf	0.5
22	6d6yzece	0.5
22	tyk4479c	0.5
22	xia53pf6	0.5
22	ccrupdwj	0.5
22	t3iaft1u	0.5
22	u78tcnvj	0.5
22	ai6n0sv6	0.5
22	salhgyfk	0.5
22	1dj91ew5	0.5
22	3e2soc6w	0.5
22	e08oqa86	0.5
22	dpk3fqqj	0.5
22	t1n4fbsi	0.5
22	6q8afty7	0.5
22	uvchrgov	0.5
22	2h81uqvu	0.5
22	bqo203pf	0.5
22	6x8h03u8	0.5
22	yk60ol95	0.5
22	3jb0wnsv	0.5
22	odufo0g2	0.5
22	c9bdigm6	0.5
22	dblrxlt1	0.5
22	mshnpv9c	0.5
22	3o504oza	0.5
22	hk77e3pp	0.5
22	1ysxsj2n	0.5
22	y0i9gsp5	0.5
22	nkwgn3el	0.5
22	onuji0hh	0.5
22	lt09z61w	0.5
22	7r01gnot	0.5
22	smc6a31k	0.5
22	04bi0d50	0.5
22	mcek2295	0.5
22	mbgi917t	0.5
22	t9jis9e6	0.5
22	6dqy7tzc	0.5
22	mfsdj70s	0.5
22	fyzi38zd	0.5
22	5czqwdwl	0.5
22	o30ph6qv	0.5
22	ubhntliy	0.5
22	pj5lsvsa	0.5
22	4azlivaa	0.5
22	u5gjsvq8	0.5
22	bjyzrmsb	0.5
22	k46n636a	0.5
22	xapokjgd	0.5
22	f1mr9fdy	0.5
22	12540n1s	0.5
22	7vrd6l52	0.5
22	ub0r006v	0.5
22	oynbwas9	0.5
22	75qd8h9m	0.5
22	dm9nefdg	0.5
22	ajbypz7g	0.5
22	zblitbo0	0.5
22	z6gjf4w1	0.5
22	rh235u7a	0.5
22	l2fenhya	0.5
22	j8n06hzx	0.5
22	j176zykq	0.5
22	3y277ihw	0.5
22	7gasxvwd	0.5
22	u77beczw	0.5
22	std4jddn	0.5
22	6ok95h2v	0.5
22	umuowvu4	0.5
22	3mmxpz23	0.5
22	f8yixsds	0.5
22	43ngt2qc	0.5
22	m1dcr5rz	0.5
22	lhfa9fl5	0.5
22	e2ncyhk2	0.5
22	eqiokrub	0.5
22	od2s3hy6	0.5
22	x8rx4dom	0.5
22	hona9s6w	0.5
22	092wubsa	0.5
22	llqpfhwg	0.5
22	wmfcwqfw	0.5
22	o3b5zm5l	0.5
22	k0o99bsq	0.5
22	bturl9cx	0.5
22	fe2dy4r9	0.5
22	k6hh7yft	0.5
22	p8i9bm3b	0.5
22	7d7i3cc8	0.5
22	shvsnkxd	0.5
22	j59tm40d	0.5
22	p5a9glgr	0.5
22	7dnpo4qk	0.5
22	fdi132vi	0.5
22	anm32o5q	0.5
22	3dq2shp5	0.5
22	d0ipvb46	0.5
22	oeivtuvd	0.5
22	9hwysdya	0.5
22	h93g5hvf	0.5
22	f5scvnpf	0.5
22	ks60e34r	0.5
22	4cy3er3y	0.5
22	u3ow62fn	0.5
22	rjt1dzrl	0.5
22	x629iv3f	0.49
22	nubzfw13	0.49
22	iff8cuum	0.49
22	ax8qn0ci	0.49
22	xuiswu2l	0.49
22	wg7cpimw	0.49
22	1aal6njl	0.49
22	vozji3so	0.49
22	nwpzla09	0.49
22	hsxwz798	0.49
22	y1rw9q11	0.49
22	kohsnjmn	0.49
22	nz8qvuw6	0.49
22	3ti9a6sz	0.49
22	5i8kun3i	0.49
22	tzmev77c	0.49
22	1frc4zya	0.49
22	w9a4tpsu	0.49
22	cobrl3dl	0.49
22	o9ix7sco	0.49
22	9jbvci9i	0.49
22	vz72ldbo	0.49
22	crpeaqkf	0.49
22	ayqigfmr	0.49
22	nav88l73	0.49
22	wlbkbq93	0.49
22	z6gwu6vw	0.49
22	0twnkv93	0.49
22	fhp1ox64	0.49
22	qsd49pvm	0.49
22	gwf8050w	0.49
22	2u6ki9dv	0.49
22	ewb09f5h	0.49
22	ofoqk100	0.49
22	ui1ls33k	0.49
22	w5whkfsi	0.49
22	a4jsvdhe	0.49
22	ufcvecwo	0.49
22	4btlln96	0.49
22	vrl9gtcp	0.49
22	4r6jbv44	0.49
22	6rqd3fmj	0.49
22	qgvue8yw	0.49
22	4oocm6o1	0.49
22	ao64ek0e	0.49
22	gdcodvpr	0.49
22	dl194hu8	0.49
22	fby0old4	0.49
22	uzfzopz5	0.49
22	242cb7b6	0.49
22	vxrqtkde	0.49
22	jmvwk2im	0.49
22	qci7khki	0.49
22	e7o4iub7	0.49
22	w69qfyvu	0.49
22	kkknzw2i	0.49
22	xkqf8hyx	0.49
22	c5gnm728	0.49
22	jva77bvk	0.49
22	oqu072nx	0.49
22	cyu2m94b	0.49
22	m2w5kgl6	0.49
22	envlfwnc	0.49
22	qfxdydgp	0.49
22	tfz6f32q	0.49
22	4o7oexmx	0.49
22	dxuabscn	0.49
22	4ni9d2ss	0.49
22	uknmoxu3	0.49
22	78qyuk5x	0.49
22	qzcgciy1	0.49
22	b4yqek29	0.49
22	d599uera	0.49
22	cqesmvk9	0.49
22	hkwu5o6d	0.49
22	2brbgvqo	0.49
22	xuo2jrfq	0.49
22	pgo8a33y	0.49
22	jtsxpjhc	0.49
22	h5sjj1ls	0.49
22	85acs4lk	0.49
22	nksd304u	0.49
22	oaktb562	0.49
22	3mofbyef	0.49
22	7dgktgf7	0.49
22	w84fqqqt	0.49
22	p4taftq4	0.49
22	k61vabjh	0.49
22	z20lcsrg	0.49
22	ki8mc29g	0.49
22	f0z8gcws	0.49
22	713ey27b	0.49
22	umttnp1g	0.49
22	kc1pwdoe	0.49
22	4yj2ezuo	0.49
22	czfw63yu	0.49
22	cqin4o8l	0.49
22	6xyipioz	0.49
22	6hadssmh	0.49
22	dnbhovep	0.49
22	sln6a8be	0.49
22	cpc6v40g	0.49
22	qhnqqae6	0.49
22	ne9dpwtf	0.49
22	ltd6ueoi	0.49
22	esg72lpv	0.49
22	osifkqxl	0.49
22	fm2qcgo8	0.49
22	lz4oczab	0.49
22	ziijht2j	0.49
22	xui8cfzv	0.49
22	a0p56at6	0.49
22	8tygt4zu	0.49
22	lffsogc9	0.49
22	bbpj4j06	0.49
22	eota8ezx	0.49
22	tvlgqn80	0.49
22	r9w83bdo	0.49
22	g5rf10n5	0.49
22	qp77vl6h	0.49
22	cknwhjg3	0.49
22	zwh1xj5u	0.49
22	68u6z2q6	0.49
22	468831sv	0.49
22	jesnmg0o	0.49
22	qj7coqfr	0.49
22	e2wevpi6	0.49
22	bdvnwrd4	0.49
22	wimsktta	0.49
22	qwziokkg	0.49
22	i5i8hb80	0.49
22	bevg0mdx	0.49
22	q5wiqpcb	0.49
22	d63q4spg	0.49
22	wvanabym	0.49
22	fv4qonnf	0.49
22	32gw2ug3	0.49
22	zr96k6p1	0.49
22	juz9jnfk	0.49
22	bm0ldeue	0.49
22	thg4fqi2	0.49
22	pouynrd5	0.49
22	6ez0u7iq	0.49
22	5svfhlzh	0.49
22	4rv4ayqu	0.49
22	1u7v1nlr	0.49
22	6oaks0kl	0.49
22	gl7lpjcy	0.49
22	qhekh5l4	0.49
22	mafw7vnw	0.49
22	7kxi7px1	0.49
22	kziwo9n9	0.49
22	0gmtnkbh	0.49
22	hw4adeg9	0.49
22	ggrhfpo0	0.49
22	f02tg7h3	0.49
22	qa5w0v6g	0.49
22	b99e0agb	0.49
22	m5i37f67	0.49
22	ptoyu3in	0.49
22	ls689xli	0.49
22	7vvfjb5o	0.49
22	2r3oy6a8	0.49
22	67r1qmc9	0.49
22	rziotno9	0.49
22	gunn55f9	0.49
22	sniabjhu	0.49
22	v9qbsxoa	0.49
22	6wbrv9o1	0.49
22	b61alj5x	0.49
22	9kc4fyn2	0.49
22	s9mz0ht8	0.49
22	b5a92e5d	0.49
22	6pgzlr8k	0.49
22	8gmn0tae	0.49
22	63ndkqt7	0.49
22	ytqjxzaa	0.49
22	gp3ib74q	0.49
22	s4jljpgb	0.49
22	fcdp5jb9	0.49
22	4qjklght	0.49
22	8rfhwqp5	0.49
22	5osh8601	0.49
22	cmjnb0al	0.49
22	fo07nxvi	0.49
22	w1j71m7g	0.49
22	nb8hpst0	0.49
22	atjuumty	0.49
22	9gi2yoqn	0.49
22	69touqca	0.49
22	utva5s6p	0.49
22	0eo54xwb	0.49
22	5d8hi2pe	0.49
22	dtmux7iq	0.49
22	0zuvx0v4	0.49
22	do5c85ad	0.49
22	kt6t41ff	0.49
22	qjnetu71	0.49
22	gmmsb4mh	0.49
22	njne526i	0.49
22	ip38x8bu	0.49
22	vraqyad1	0.49
22	o56j4qio	0.49
22	ifmwfm43	0.49
22	zhidc837	0.49
22	7q1xtlra	0.49
22	rcv8sh22	0.49
22	hy26ygc5	0.49
22	72d16bdp	0.49
22	g7cqx652	0.49
22	bpnqz1cn	0.49
22	ydywrk62	0.49
22	rtby02q1	0.49
22	9p0x1gus	0.49
22	ejidqmpm	0.49
22	yr4yxo40	0.49
22	emfkzm25	0.49
22	8otl3781	0.49
22	pykf7iw1	0.49
22	rmxnndbc	0.49
22	w224am1i	0.49
22	xt8tld2i	0.49
22	54vyzxjf	0.49
22	4jbo82nr	0.49
22	staq8byl	0.49
22	umhj7nk7	0.49
22	xe4iv381	0.49
22	qd3alhhq	0.49
22	ay4cnzn5	0.49
22	l1qrvycx	0.49
22	9mz7olwa	0.49
22	1qk77fqo	0.49
22	v8djcgal	0.49
22	bwkad2s0	0.49
22	wzd51alu	0.49
22	i1r3bv4p	0.49
22	t52cryyz	0.49
22	totc93f4	0.49
22	9hvhru6o	0.49
22	qbby61wj	0.49
22	emcn4wcj	0.49
22	i10k2ld4	0.49
22	feujr1vv	0.49
22	3i8k3bo5	0.49
22	zj3ftw1e	0.49
22	gsp8zlza	0.49
22	1yrcbm7e	0.49
22	zbuf0gi8	0.48
22	7unnfmks	0.48
22	2jw15w28	0.48
22	xhq9j4ks	0.48
22	a95mc40p	0.48
22	2n6kqyeo	0.48
22	3dqu07zv	0.48
22	vyoodpon	0.48
22	777z09h2	0.48
22	6iyq7otg	0.48
22	1pnc889f	0.48
22	8hakjlus	0.48
22	6bmits0j	0.48
22	dthdszdn	0.48
22	6omhqe0n	0.48
22	y4l68jlq	0.48
22	y74ld3s3	0.48
22	071hvhme	0.48
22	66xk0qqq	0.48
22	52cdi5bv	0.48
22	ci0g1dno	0.48
22	3oh7qhyf	0.48
22	5beiw78k	0.48
22	wmei6nvb	0.48
22	rqywhjtx	0.48
22	qgfpb4wn	0.48
22	x2bl5lcn	0.48
22	v9kveexz	0.48
22	tx7rbtau	0.48
22	6xn62xtt	0.48
22	vg6o8rxw	0.48
22	wpljegrk	0.48
22	tf3kd65r	0.48
22	1m9y2qiu	0.48
22	rgr017wt	0.48
22	wdnnjlcw	0.48
22	ux5mrxox	0.48
22	zaaj1jw2	0.48
22	9cyxfzq4	0.48
22	0tbiklz3	0.48
22	in3nbt3f	0.48
22	89asskfx	0.48
22	vuvxv431	0.48
22	y8gayzeo	0.48
22	99q1bhba	0.48
22	kjjlxdpp	0.48
22	osct0lj6	0.48
22	8hr8wyrr	0.48
22	r85o4d20	0.48
22	scc9wee0	0.48
22	srfc9sk1	0.48
22	pc16duhj	0.48
22	txssq1p1	0.48
22	762k3xko	0.48
22	nnlzwaf1	0.48
22	408xl9yl	0.48
22	m9k6upe4	0.48
22	zep3rot9	0.48
23	bwkad2s0	0.61
23	r4e4tg7r	0.61
23	ti7gcpf0	0.61
23	u7fqjti5	0.6
23	jvnfkwzv	0.6
23	bwfrjrr9	0.6
23	p10cya94	0.6
23	lnjlyaex	0.6
23	ousuytwz	0.6
23	d4mf43j9	0.59
23	m6pth0tu	0.59
23	p0fwmnn3	0.59
23	faz8uw2d	0.59
23	yomcxz43	0.59
23	u42iq0jk	0.59
23	g484ymy9	0.59
23	ejg393zs	0.59
23	95wclabe	0.59
23	8n4cnfiw	0.58
23	cusk2t80	0.58
23	gm9564re	0.58
23	komx6t5h	0.58
23	0x02bmti	0.58
23	5o3j2ybl	0.58
23	1nxfh9yt	0.58
23	w2huxj8q	0.58
23	ibn71fcd	0.58
23	vv9ssqb8	0.58
23	wqqttub5	0.58
23	2nftsv4f	0.57
23	gjahdnay	0.57
23	9zd88mba	0.57
23	wumtwdi5	0.57
23	2pyauukk	0.57
23	4598qcur	0.57
23	z82u8dik	0.57
23	msohf5oa	0.57
23	o0ot59di	0.57
23	3qs8mnf1	0.57
23	oq16de67	0.56
23	vpodtbjk	0.56
23	ih37onc3	0.56
23	ynias4ga	0.56
23	1f9x5li8	0.56
23	smc6a31k	0.56
23	i9ag55vl	0.56
23	gwefujal	0.56
23	13akn7dm	0.56
23	ms6zrrnd	0.56
23	u6ussgyb	0.55
23	in363ryr	0.55
23	gyq6cpc9	0.55
23	xgwmda8e	0.55
23	ovmso3qu	0.55
23	a66sszp2	0.55
23	mwttkclk	0.55
23	9v7vp66j	0.55
23	1d89j7jh	0.55
23	zppc6p20	0.55
23	gargtae0	0.55
23	etaa9a1v	0.55
23	pknvtj3q	0.55
23	jt8i703w	0.55
23	jf8elzsa	0.55
23	67g8z0rc	0.55
23	vof63qat	0.55
23	i073l1ww	0.55
23	bsf8s4mh	0.55
23	hq4jb2wy	0.55
23	sa44s4nc	0.55
23	vla7tt6s	0.55
23	str19r9a	0.55
23	nzjz0q8b	0.55
23	7vwxgm4r	0.55
23	9ieyip27	0.55
23	ygld2n66	0.55
23	ou7hpqjd	0.55
23	3hh2r4vc	0.55
23	n4dgqo73	0.55
23	def17lur	0.54
23	a2cqw8kg	0.54
23	5367d55r	0.54
23	rbi4kg69	0.54
23	i2rbfnvz	0.54
23	ts4cn0qc	0.54
23	skkng2le	0.54
23	izltn367	0.54
23	qbxx6yae	0.54
